time,body_id,mass,x,y,z,vx,vy,vz
960000.0,1,2.6523384296295672e+23,-183771990.12466484,-154794086.41588145,-635186538.8256636,117.11760527561624,-763.25500660656,655.1787178974072
960000.0,2,9.406705410554697e+24,-90174770.40513332,432120938.2946341,-574740276.4477152,-1759.1046909228824,2953.1626918998145,149.65779164557944
960000.0,3,3.358963612509865e+24,-602918496.100152,-65833345.342382714,-676846535.7303003,401.80442528871595,-521.8306148539756,-1037.0435064261671
960000.0,4,7.418048871488694e+24,-193503731.65335384,256766097.9451987,-407964768.81650805,548.9840272273381,-267.4865759749632,3365.293727111237
960000.0,5,3.685693586328256e+24,-497997416.1815605,53651541.73234842,-496506605.5968036,743.4915423767492,305.1271229369794,-1541.1833050670193
960000.0,6,6.226357146557448e+24,-304202851.19557405,436664465.4395638,-712817381.3067619,-1579.2495205582052,-814.1295149434418,481.2310408292181
960000.0,7,8.465520410768719e+24,-247305120.92127696,17896885.222257335,-745962962.2425402,1241.4631266924305,-823.9860491672146,-1476.4268472996564
960000.0,8,6.293250332675079e+24,-256070004.5555945,144399480.11926556,-732994617.520963,-1612.5778562214834,224.673635160213,324.91075539850965
960000.0,9,9.6333450285479e+24,-150226752.0498901,217279470.69895756,-686114212.2216548,814.4369724074215,-1571.8134037882064,-3869.9967484759745
970000.0,0,1.554118165150887e+23,-1764951821.2794273,159121444.17698616,-985014780.0892677,-439.8178601756464,469.43481046107394,-623.0308689245061
970000.0,1,2.6523384296295672e+23,-182911060.41252998,-161262273.06498763,-628982924.1713451,56.508331354202674,-533.3123820044746,583.9747030558123
970000.0,2,9.406705410554697e+24,-108389587.9771284,460757146.36403674,-573522205.7452946,-1878.0774237234964,2779.254718198721,94.90935357712944
970000.0,3,3.358963612509865e+24,-598285142.3388101,-70640666.24273044,-687078892.7580068,524.597880463534,-439.2884927812994,-1009.6796092938617
970000.0,4,7.418048871488694e+24,-188002561.4778436,254192357.9154578,-375353265.3095424,548.001254072767,-247.66898866915133,3164.993577616825
970000.0,5,3.685693586328256e+24,-489974943.77512854,56924951.53499988,-512427886.07134825,861.104553209149,349.59052370335894,-1643.0644086507432
970000.0,6,6.226357146557448e+24,-319256112.12337357,427645318.43803626,-707585030.1207949,-1431.2976898457384,-985.4352769088722,562.1200239461352
970000.0,7,8.465520410768719e+24,-234878740.75558504,11675465.485937152,-760149857.9271644,1238.7875801557511,-428.45215657465707,-1359.7905614970348
970000.0,8,6.293250332675079e+24,-270574712.9947215,146316296.30956882,-729181321.8647457,-1274.7558967486448,163.47520809849175,414.1367139415683
970000.0,9,9.6333450285479e+24,-143461120.32764706,201106612.09227866,-724731633.5948708,531.0194921960807,-1666.2686573591955,-3844.0201248282683
980000.0,0,1.554118165150887e+23,-1769277276.7089806,163816863.65414006,-991228539.882043,-425.28891898937735,469.6434585127989,-619.7270828538733
980000.0,1,2.6523384296295672e+23,-182615412.29246202,-165515762.43653205,-623530845.1137867,3.8660910029175786,-320.1320686878015,505.5154586596393
980000.0,2,9.406705410554697e+24,-127651294.7667073,487783523.1482252,-572824162.3843942,-1970.8371558755398,2629.0183654216535,45.587302037944646
980000.0,3,3.358963612509865e+24,-592430880.5674692,-74611226.98625846,-697044695.9132478,646.07516777762,-354.3627540492833,-983.7044465613243
980000.0,4,7.418048871488694e+24,-182588101.5271774,251802173.71303064,-344540890.38852257,533.3419209580995,-230.95921769582077,3002.6609332987496
980000.0,5,3.685693586328256e+24,-480771529.7091951,60646288.98602833,-529372073.35600096,979.895611279757,394.95953705944476,-1746.2176621648453
980000.0,6,6.226357146557448e+24,-332837385.32538015,417035598.6109251,-701630387.4341046,-1285.8707414797482,-1132.6578473799862,626.1745310784946
980000.0,7,8.465520410768719e+24,-222575591.36441615,9208603.75031278,-773165817.0266714,1221.4514408390692,-68.69348728433764,-1245.1356624009152
980000.0,8,6.293250332675079e+24,-281522453.6210188,147692042.78541058,-725111442.7454759,-921.3762111038212,110.81574499612532,384.10869300681776
980000.0,9,9.6333450285479e+24,-139637570.75284338,183922321.02056432,-762800736.7817447,236.6792537639666,-1771.8668125533627,-3760.8795355904044
990000.0,0,1.554118165150887e+23,-1773457905.6639755,168514210.06595325,-997409437.3059509,-410.85269140642686,469.82077641265823,-616.4583378699568
990000.0,1,2.6523384296295672e+23,-182812372.2823408,-167715476.09267285,-618885924.0205468,-42.30820888303139,-122.2611176660716,422.98675917466414
990000.0,2,9.406705410554697e+24,-147749899.47770786,513381932.53237706,-572593485.3734119,-2046.3127012837595,2492.4179785858614,1.4260565741243973
990000.0,3,3.358963612509865e+24,-585366257.0742455,-77718051.5230074,-706757233.6077539,766.759504688698,-266.4489561081486,-959.0230378997427
990000.0,4,7.418048871488694e+24,-177355973.6829689,249562087.88961738,-315215822.51091313,512.4321027045223,-217.58707517538414,2866.0171326532422
990000.0,5,3.685693586328256e+24,-470367653.69893384,64832705.74459935,-547365450.7926137,1101.562063648807,442.94641433126213,-1853.3796399334085
990000.0,6,6.226357146557448e+24,-344998363.03820604,405059170.94819355,-695109854.7328548,-1147.899556085322,-1259.650707211295,675.5397627520691
990000.0,7,8.465520410768719e+24,-210432359.08656445,10277151.567524534,-785112680.0335435,1209.0639176051034,283.63639808946976,-1148.8818663859993
990000.0,8,6.293250332675079e+24,-289214007.17212844,148511189.63633347,-721700652.4052645,-629.7330049256318,52.28854869375704,292.32099098961095
990000.0,9,9.6333450285479e+24,-138631156.06609648,165621279.03095222,-799808061.4502643,-29.924361061455937,-1892.5451488422048,-3634.4515061006673
1000000.0,0,1.554118165150887e+23,-1777494638.1724524,173213185.7101727,-1003557821.9956918,-396.5096674882248,469.96974521370936,-613.2245600557292
1000000.0,1,2.6523384296295672e+23,-183446041.10470524,-168005430.09277207,-615077377.1285459,-83.7695357495891,62.13990375771041,338.5342329581049
1000000.0,2,9.406705410554697e+24,-168531039.56581977,537659718.6089797,-572778269.259165,-2107.6372599378547,2364.36692075866,-37.47102449347223
1000000.0,3,3.358963612509865e+24,-577096554.5199381,-79928634.88289005,-716229591.2711034,887.182281381748,-175.02897191297205,-935.6905700294785
1000000.0,4,7.418048871488694e+24,-172346893.4828046,247441225.1010676,-287159155.27274495,489.2079541827403,-207.0036462658407,2748.061620865382
1000000.0,5,3.685693586328256e+24,-458722044.1738948,69521652.76586312,-566462460.3438666,1228.805130462089,495.9510962928582,-1967.460199197144
1000000.0,6,6.226357146557448e+24,-355829666.7414447,391889490.16785276,-688165237.4745082,-1020.2467782274977,-1372.4697338068677,711.0460225708613
1000000.0,7,8.465520410768719e+24,-198344701.19124845,14952062.167515282,-796276065.25841,1211.5608868436984,657.2954532001074,-1093.5613824220088
1000000.0,8,6.293250332675079e+24,-294360685.9657503,148736021.47661546,-719313688.4744525,-411.2362611190968,-6.846360996802321,184.8863626480008
1000000.0,9,9.6333450285479e+24,-140145164.4213721,145950927.363238,-835365734.0320423,-269.3605600937042,-2049.70279084562,-3469.2331966764755
1010000.0,0,1.554118165150887e+23,-1781388406.5034194,177913518.9442793,-1009674044.7325484,-382.2598064639427,470.0926240039425,-610.0260057990088
1010000.0,1,2.6523384296295672e+23,-184477637.19881648,-166511119.56155762,-612116859.3154569,-122.15579319605558,234.8820696532055,253.5737950668826
1010000.0,2,9.406705410554697e+24,-189860006.82170323,560691496.2648801,-573325094.8386761,-2156.0376852515037,2243.1081954425376,-70.98356826088398
1010000.0,3,3.358963612509865e+24,-567621699.7115291,-81205400.11899386,-725476159.2628306,1007.8809718258185,-79.599600551964,-913.9136283421585
1010000.0,4,7.418048871488694e+24,-167572514.73792115,245414929.63197035,-260207601.02938488,465.737948024738,-198.57093570759437,2644.39314634997
1010000.0,5,3.685693586328256e+24,-445759712.56833947,74779709.57559802,-586748158.437094,1365.7758144087145,557.4999507590454,-2091.71717947224
1010000.0,6,6.226357146557448e+24,-365440112.8377848,377632770.568978,-680934571.046632,-903.67638485643,-1478.3227912125913,732.7093017854459
1010000.0,7,8.465520410768719e+24,-186136890.88904238,23574740.705820747,-807263745.3940471,1233.099741292187,1076.1496906822877,-1124.706200325181
1010000.0,8,6.293250332675079e+24,-297641284.69755936,148391077.3993938,-717980267.5369899,-254.1997894175844,-61.00160455018789,83.8874884232506
1010000.0,9,9.6333450285479e+24,-143972580.28286034,124437578.25570177,-868971044.033707,-494.5485796869666,-2263.6541199458907,-3235.0977122272197
1020000.0,0,1.554118165150887e+23,-1785140140.1505206,182614957.5034077,-1015758459.5605606,-368.1026167489385,470.19102782118784,-606.8630384724108
1020000.0,1,2.6523384296295672e+23,-185883845.71240905,-163341143.2247292,-610004569.4838445,-158.92965873112783,397.50289620387935,168.99892800173225
1020000.0,2,9.406705410554697e+24,-211612378.78035453,582544122.8738658,-574180817.625595,-2192.505875695239,2128.6061710761132,-99.3217594898151
1020000.0,3,3.358963612509865e+24,-556936274.2438968,-81505750.15411308,-734514218.5451921,1129.3861342075088,20.3359932110712,-894.0699679050686
1020000.0,4,7.418048871488694e+24,-163029423.96399227,243464528.9704505,-234233977.5000971,443.070816031571,-191.74142627399115,2552.062216767275
1020000.0,5,3.685693586328256e+24,-431353150.8369481,80717586.64358139,-608343393.966243,1519.0764385951647,633.0874005894718,-2230.1418995349272
1020000.0,6,6.226357146557448e+24,-373935600.54834944,362321873.3967647,-673558145.6543026,-796.8626643603825,-1584.4978841531479,740.0822284790972
1020000.0,7,8.465520410768719e+24,-173653116.60755602,36614647.83535028,-819351789.4865959,1261.8787701167334,1533.4310998451738,-1333.6865670343961
1020000.0,8,6.293250332675079e+24,-299609947.8083511,147540996.16834164,-717584580.9275664,-147.55334280117717,-107.64484132548208,-1.6568596439808982
1020000.0,9,9.6333450285479e+24,-149995294.32336378,100500093.98878074,-899585154.0089546,-705.7159631497585,-2528.0999947394466,-2853.2433345536047
1030000.0,0,1.554118165150887e+23,-1788750762.1044884,187317261.83279902,-1021811423.7476197,-354.03732501595783,470.2658716396162,-603.7358829754533
1030000.0,1,2.6523384296295672e+23,-187655450.91223106,-158590569.44734475,-608734436.5021838,-195.46721022316598,551.1757267774128,85.13190595329944
1030000.0,2,9.406705410554697e+24,-233674900.77102327,603287683.5572708,-575296419.3870934,-2218.309596246582,2021.3931353694816,-123.08999855297017
1030000.0,3,3.358963612509865e+24,-545029518.1724905,-80782353.91161507,-743365878.3792409,1252.2472225864715,125.21333386074978,-876.7561393742063
1030000.0,4,7.418048871488694e+24,-158706804.00282696,241576252.6237613,-209135776.15905377,421.69456240558395,-186.0821163141037,2469.0188635738177
1030000.0,5,3.685693586328256e+24,-415287370.80196565,87517211.60685861,-631415692.8214077,1700.2718284778136,731.8690606690348,-2388.2842180780312
1030000.0,6,6.226357146557448e+24,-381399384.2450681,345920252.97311896,-666183456.6506623,-696.6775370824984,-1697.458809784865,732.1028330703825
1030000.0,7,8.465520410768719e+24,-161070390.9547006,53984841.907753825,-834896440.9885377,1236.4253446266964,1905.1912959428514,-1825.3126233078995
1030000.0,8,6.293250332675079e+24,-300749909.6016711,146264102.35342208,-717944552.4262497,-89.17045133915832,-146.57447857967222,-66.2280284856277
1030000.0,9,9.6333450285479e+24,-157893420.7183549,74046009.94148289,-925216234.5648625,-855.9694290203023,-2734.6121737111216,-2229.993367724085
1040000.0,0,1.554118165150887e+23,-1792221187.295254,192020198.18800676,-1027833294.3084933,-340.0631496491689,470.31745987468395,-600.644172215305
1040000.0,1,2.6523384296295672e+23,-189796823.84365332,-152343719.1091309,-608301504.9446595,-233.09629134532238,696.9607914021923,1.3508054059797105
1040000.0,2,9.406705410554697e+24,-255948409.65443313,622997698.3325087,-576630355.6233596,-2234.9774086727984,1921.962978512007,-143.14278629555736
1040000.0,3,3.358963612509865e+24,-531884599.4574491,-78984227.5394691,-752060394.2688096,1377.158194675129,235.31276128876408,-862.7939916684969
1040000.0,4,7.418048871488694e+24,-154590684.94629475,239740072.23817864,-184827756.60933292,401.7812173336763,-181.28090699245635,2393.820101519244
1040000.0,5,3.685693586328256e+24,-397179129.945401,95485135.82121676,-656203569.6042176,1933.7672227911598,870.7093105390603,-2575.3582895439176
1040000.0,6,6.226357146557448e+24,-387876584.3292149,328333482.20937073,-658973920.9776205,-598.7146507126047,-1822.241464071274,706.5334663869048
1040000.0,7,8.465520410768719e+24,-149432422.32247737,73586669.48393509,-856419683.9636647,1063.3617696289637,1945.7998487292045,-2473.505209074861
1040000.0,8,6.293250332675079e+24,-301594206.2509959,144620111.60476175,-718812450.2605305,-92.58399188127247,-182.83572165161738,-101.18734089229125
1040000.0,9,9.6333450285479e+24,-166632342.58087203,46742827.359644786,-943709131.0342662,-865.4411328720546,-2668.088368457553,-1474.5653756948345
1050000.0,0,1.554118165150887e+23,-1795552324.1309366,196723535.39712176,-1033824419.9641098,-326.17960008307625,470.3461598734368,-597.5866181410233
1050000.0,1,2.6523384296295672e+23,-192324472.04587892,-144672499.62842304,-608712742.2442267,-272.8544622131759,836.3549655025284,-84.05343051274073
1050000.0,2,9.406705410554697e+24,-278349712.6883124,641753473.6836609,-578149908.6976227,-2244.147341624697,1830.5608349341196,-160.35120990999332
1050000.0,3,3.358963612509865e+24,-517476488.99035054,-76058538.01385131,-760635718.4725977,1505.0606459861212,350.72954889618313,-853.053071653202
1050000.0,4,7.418048871488694e+24,-150666368.45084578,237948372.39270654,-161237012.3204887,383.323140363452,-177.16939592141495,2325.403224710549
1050000.0,5,3.685693586328256e+24,-376225572.76638716,105185496.43663707,-683078663.8015323,2290.075349827103,1089.1998824546254,-2810.4995646025436
1050000.0,6,6.226357146557448e+24,-393363218.43368775,309425692.47657406,-652124205.1251943,-497.5208699322743,-1961.983215694684,659.2287290459374
1050000.0,7,8.465520410768719e+24,-140163685.67551634,91835262.94083264,-883630072.5125926,784.086666566474,1673.5995672136164,-2914.2672516902135
1050000.0,8,6.293250332675079e+24,-302947162.17929155,142545126.50341314,-719813581.430587,-204.02440763935977,-239.79187791848298,-88.68293383174968
1050000.0,9,9.6333450285479e+24,-174845379.19904557,21566536.94740573,-955371386.9141328,-769.5066514312147,-2342.9484010618658,-906.4726320197636
1060000.0,0,1.554118165150887e+23,-1798745077.575201,201427049.42907742,-1039785133.5146184,-312.38643906985993,470.3530732100538,-594.5614430684357
1060000.0,1,2.6523384296295672e+23,-195262665.4659011,-135631415.341898,-609994698.4971399,-315.2549710386612,971.2563322309194,-173.1123929604634
1060000.0,2,9.406705410554697e+24,-300811850.5108635,659635188.235806,-579830387.3510187,-2247.3988879801373,1747.10952420717,-175.4347207971852
1060000.0,3,3.358963612509865e+24,-501770226.814483,-71952206.76977842,-769137458.6811763,1636.9398336229356,471.42205262105324,-848.1393364117583
1060000.0,4,7.418048871488694e+24,-146919714.7894661,236194590.30658153,-138300224.84490457,366.2303103741077,-173.6935240376129,2262.889290483568
1060000.0,5,3.685693586328256e+24,-349971936.86941713,118021076.70939365,-712694688.556394,3132.2520638083697,1563.617369519591,-3124.5801524557833
1060000.0,6,6.226357146557448e+24,-397793090.86375004,289045493.1232808,-645882650.3374945,-386.0111407322992,-2116.0680438696654,583.624905376073
1060000.0,7,8.465520410768719e+24,-133696201.57690126,106890347.73724864,-913741477.2650565,517.3579570854278,1342.7939886365402,-3069.3785499136156
1060000.0,8,6.293250332675079e+24,-306633297.4328017,139444348.70159402,-720328762.9411306,-640.9424798308456,-428.62129333900725,-1.9268468366295073
1060000.0,9,9.6333450285479e+24,-182030713.9486203,-6204.108431324828,-962701483.8233746,-672.6727639140245,-1977.7942071471814,-594.2524112557446
1070000.0,0,1.554118165150887e+23,-1801800350.7027214,206130530.12150636,-1045715749.2504026,-298.6834367200841,470.33969351004833,-591.5666095366953
1070000.0,1,2.6523384296295672e+23,-198639170.52349943,-125256676.25948454,-612192230.4296467,-360.5716567065092,1103.2834400733182,-267.36955897620874
1070000.0,2,9.406705410554697e+24,-323282728.14688957,676720699.6235446,-581653427.0999153,-2246.104720021961,1671.240195465728,-188.94631147009304
1070000.0,3,3.358963612509865e+24,-484722235.0678809,-66613150.16054633,-777613788.715804,1773.525301255209,597.3770025649279,-847.7247024302677
1070000.0,4,7.418048871488694e+24,-143337630.2592395,234472454.87945622,-115962254.2977566,350.39160586842104,-170.83654206290066,2205.5263403529684
1070000.0,5,3.685693586328256e+24,-304069153.2727123,140055760.892465,-726261421.2020457,3174.066524321424,1297.2578345883255,3320.4111982688273
1070000.0,6,6.226357146557448e+24,-401025714.26981914,267084667.3983403,-640566227.8905512,-257.50835783280917,-2275.726718566636,473.679609427121
1070000.0,7,8.465520410768719e+24,-129642782.89312433,118893191.71038291,-944489605.3199011,301.91797029700933,1069.7649161671786,-3062.203238667133
1070000.0,8,6.293250332675079e+24,-321477032.667571,131870104.81882127,-731048702.2063117,-651.3951035564581,-182.68203865344555,-3840.354955787914
1070000.0,9,9.6333450285479e+24,-188419885.46936342,-18185689.538458608,-967731796.3618573,-611.2407490086117,-1669.0976368429706,-428.0064855810398
1080000.0,0,1.554118165150887e+23,-1804719034.25154,210833777.23189223,-1051616560.1164528,-285.0679493960322,470.30646448297904,-588.6005722887977
1080000.0,1,2.6523384296295672e+23,-202483611.10398138,-113572879.5168227,-615361491.2588749,-408.8128159488683,1233.232777535307,-367.4777262239382
1080000.0,2,9.406705410554697e+24,-345722473.1445601,693083208.9531887,-583605410.1224746,-2241.334343577758,1602.4025171382605,-201.268682568272
1080000.0,3,3.358963612509865e+24,-466279432.0165023,-59977238.5620639,-786104304.1104238,1916.1397228596697,731.3144595587504,-851.2364904055041
1080000.0,4,7.418048871488694e+24,-139907951.68929678,232775951.02321085,-94174907.2740135,335.73777087153826,-168.56108606757206,2152.643150101201
1080000.0,5,3.685693586328256e+24,-288332921.5725781,146173304.8387121,-703844087.8893433,1024.2896607811028,420.5978670111921,1570.8379639911288
1080000.0,6,6.226357146557448e+24,-402891198.638921,243577560.78015476,-636509328.6566421,-112.9149172639392,-2421.933162458369,333.738301193414
1080000.0,7,8.465520410768719e+24,-127509041.6482603,128501627.50909515,-974754730.1673877,131.28860762992076,861.6168985257593,-2983.4243569979794
1080000.0,8,6.293250332675079e+24,-318708730.1227914,134412044.82034004,-763330990.762411,583.5455987927621,395.4664198258567,-2850.8524356448306
1080000.0,9,9.6333450285479e+24,-194358337.07566386,-33582413.14633375,-971472564.7583743,-581.0045613254655,-1418.781122931742,-327.13662109534624
1090000.0,0,1.554118165150887e+23,-1807501993.3923788,215536599.66021296,-1057487858.5977387,-271.53839203979925,470.255117655973,-585.6641782259113
1090000.0,1,2.6523384296295672e+23,-206826533.99246064,-100593788.76665851,-619561636.3416523,-460.4404430194046,1362.6554372771004,-473.6158731710051
1090000.0,2,9.406705410554697e+24,-368100927.19288844,708789752.8871843,-585675669.1455092,-2233.983996087884,1539.9278856829671,-212.64031474149704
1090000.0,3,3.358963612509865e+24,-446377481.168828,-51957938.95328944,-794657389.4435564,2065.420289807659,874.033888069663,-860.4498183264964
1090000.0,4,7.418048871488694e+24,-136619285.6809927,231099409.25743195,-72896718.6033699,322.1731483712895,-166.8369961099489,2103.6056693976016
1090000.0,5,3.685693586328256e+24,-279906403.3613504,150145789.49952266,-691253046.5263667,698.5351739766229,390.92899872730726,1021.0880927928807
1090000.0,6,6.226357146557448e+24,-403233255.8846152,218731784.9762145,-633947932.7288115,47.056619188957825,-2542.318070389879,176.56741105761822
1090000.0,7,8.465520410768719e+24,-126913395.02362029,136284844.0735016,-1004064743.2326822,-7.764191619142177,701.8704631522911,-2875.567760901539
1090000.0,8,6.293250332675079e+24,-312063468.79122484,138660504.19983348,-790110954.5855442,718.6094262810421,436.5285832211999,-2546.3033129168302
1090000.0,9,9.6333450285479e+24,-200114354.5424768,-46696949.79272557,-974363807.7145972,-573.3853632420611,-1209.7141339818406,-254.00315421840068
1100000.0,0,1.554118165150887e+23,-1810150081.1777647,220238826.5095191,-1063329941.8228729,-258.093390174119,470.1876878612471,-582.7575217738661
1100000.0,1,2.6523384296295672e+23,-211707951.76486143,-86314853.61620907,-624855571.1022267,-516.8045792327378,1493.58883980518,-586.3575550255795
1100000.0,2,9.406705410554697e+24,-390395983.8391518,723900431.9736989,-587855739.6565737,-2224.758155700665,1483.1107243510119,-223.25923354276753
1100000.0,3,3.358963612509865e+24,-424947674.5904378,-42467900.67705886,-803336039.6001467,2221.759660734496,1025.4114225791309,-876.567594667416
1100000.0,4,7.418048871488694e+24,-133461156.2846956,229437571.71703133,-52091633.25412385,309.6187332909398,-165.60929811561002,2057.9532287904567
1100000.0,5,3.685693586328256e+24,-274095710.61928815,154099792.516112,-682601350.5451336,466.7429012418265,399.48488729754416,734.6732400777615
1100000.0,6,6.226357146557448e+24,-401901692.8274525,192832952.66643518,-633001744.9396476,221.65644242786738,-2631.9016365432485,12.058144615716843
1100000.0,7,8.465520410768719e+24,-127593058.98136248,142650067.45099244,-1032228100.4658892,-125.09975054066106,575.9306909714403,-2755.8775223251773
1100000.0,8,6.293250332675079e+24,-304581821.31616545,142919658.4132773,-814714875.5060261,771.6084462079394,406.8534321737599,-2388.886526753942
1100000.0,9,9.6333450285479e+24,-205877966.39673784,-57862756.36551245,-976588151.8055707,-581.5827948454769,-1026.879427086511,-191.9106294867001
1110000.0,0,1.554118165150887e+23,-1812664134.0021935,224940307.01991114,-1069143107.0682907,-244.73104412893966,470.1062029680035,-579.8805689053042
1110000.0,1,2.6523384296295672e+23,-217185539.87298763,-70708388.84679203,-631313323.7747418,-580.165058241379,1628.6869943807249,-706.5414482669674
1110000.0,2,9.406705410554697e+24,-412591660.36338615,738468407.8591,-590138828.7928462,-2214.185404344669,1431.2779283852044,-233.2628909741751
1110000.0,3,3.358963612509865e+24,-401919313.7068214,-31423943.945605043,-812216663.3295269,2385.0037832798744,1184.521388479314,-901.1834444061045
1110000.0,4,7.418048871488694e+24,-130423793.09368461,227785809.69001937,-31727706.523500755,298.0092311057406,-164.8099036793188,2015.3173571981824
1110000.0,5,3.685693586328256e+24,-270578685.37136054,158066096.32323214,-676222420.6219308,234.8003646763875,387.7327098169325,553.0043098320666
1110000.0,6,6.226357146557448e+24,-398757586.92449665,166207592.42214513,-633710309.3818675,409.01643112220484,-2686.9692401940265,-153.62387142494904
1110000.0,7,8.465520410768719e+24,-129364764.97340062,147881044.9383162,-1059166620.653552,-227.01834538423725,473.616956144404,-2631.299147693618
1110000.0,8,6.293250332675079e+24,-296702022.69527364,146661595.2804817,-838087170.0537654,802.1246134435927,335.55465672618527,-2293.0326642452787
1110000.0,9,9.6333450285479e+24,-211783162.08874205,-67285242.36584793,-978212061.1364174,-601.0869559500098,-859.5017497459211,-132.9686738856985
1120000.0,0,1.554118165150887e+23,-1815044967.3171678,229640911.28282392,-1074927650.722451,-231.44906285271853,470.0128194048058,-577.0331592495606
1120000.0,1,2.6523384296295672e+23,-223346805.37675786,-53715211.49642435,-639014307.3814504,-654.4034261910892,1771.6961745209646,-835.1779554764594
1120000.0,2,9.406705410554697e+24,-434676567.9377225,752540429.6296854,-592519269.2091411,-2202.6627003385383,1383.8233128430873,-242.74176647293956
1120000.0,3,3.358963612509865e+24,-377230728.9996521,-18762017.649595134,-821396509.1094277,2553.231126133545,1348.1698190806558,-937.0315757768535
1120000.0,4,7.418048871488694e+24,-127498058.19309166,226140192.8112171,-11776341.278048068,287.2826129880779,-164.36845945265145,1975.3936890301943
1120000.0,5,3.685693586328256e+24,-269431320.7956314,161702735.25517803,-671378336.0592921,-5.969122852782446,330.45157732540844,421.43896107790175
1120000.0,6,6.226357146557448e+24,-393696625.24208564,139220121.9216079,-636066997.524308,603.707417775181,-2703.753996294886,-317.16257914169177
1120000.0,7,8.465520410768719e+24,-132096026.98875338,152177595.6751358,-1084846614.74536,-317.55595539132395,388.10088359531153,-2504.394529869739
1120000.0,8,6.293250332675079e+24,-288569859.8021607,149527721.5522743,-860687057.7900858,823.1301270554245,232.87039211130252,-2231.336391498548
1120000.0,9,9.6333450285479e+24,-217926711.50462523,-75077026.16198441,-979243208.6046342,-628.7846358946451,-699.5058321271864,-72.7626131210135
1130000.0,0,1.554118165150887e+23,-1817293371.4054508,234340531.79869893,-1080683866.417076,-218.24467948252357,469.9098615701852,-574.2148757672081
1130000.0,1,2.6523384296295672e+23,-230332398.21698752,-35230319.769041754,-648047500.614278,-746.6938191572223,1928.1735296457102,-973.0418982888424
1130000.0,2,9.406705410554697e+24,-456642779.1258212,766157567.1378845,-594992129.6598707,-2190.4905617623126,1340.2177003378092,-251.75500834526
1130000.0,3,3.358963612509865e+24,-350856570.83719385,-4469094.799052907,-831010887.1622807,2720.6509957358003,1509.0417928691122,-989.2662930203527
1130000.0,4,7.418048871488694e+24,-124675429.80347987,224497481.3903886,7788268.433810849,277.37754028012625,-164.21787970448227,1937.926217116415
1130000.0,5,3.685693586328256e+24,-270677366.24707454,164486170.4148728,-667724682.5593864,-240.21279543405998,216.46634038428718,311.1162938348204
1130000.0,6,6.226357146557448e+24,-386691074.598728,112265176.56463179,-640040162.5298316,796.0323299139533,-2680.5148095367567,-476.65283512575763
1130000.0,7,8.465520410768719e+24,-135687023.54003707,155683016.97093055,-1109248889.1343892,-399.31577942648676,314.73859756882376,-2375.756104669614
1130000.0,8,6.293250332675079e+24,-280258584.39355016,151231942.70885295,-882778491.3875588,838.2626810043307,103.69574162150766,-2189.3121569479968
1130000.0,9,9.6333450285479e+24,-224376576.46073267,-81276936.34180734,-979653305.2185324,-661.8137570940489,-539.9957694144705,-8.350744724344654
1140000.0,0,1.554118165150887e+23,-1819410105.8296757,239039084.97092214,-1086412041.6769466,-205.1144877407891,469.7997691364407,-571.424888105316
1140000.0,1,2.6523384296295672e+23,-238387229.8023187,-15081167.148787834,-658502680.730078,-871.8852841798258,2106.077964344299,-1119.0258279763714
1140000.0,2,9.406705410554697e+24,-478485001.8169328,779355981.0002295,-597552965.9186077,-2177.899282399141,1300.0076126120898,-260.3425988623904
1140000.0,3,3.358963612509865e+24,-322861075.65023637,11369928.362914741,-841265906.7031081,2874.590266300043,1655.0567408013428,-1067.1438094962425
1140000.0,4,7.418048871488694e+24,-121947996.62929717,222855076.77273855,26989565.13891284,268.233351214409,-164.29740222399468,1902.6967733511442
1140000.0,5,3.685693586328256e+24,-274138137.27224416,165857218.89400983,-665145520.2341614,-445.1156251968178,49.966703207989056,204.25752725559957
1140000.0,6,6.226357146557448e+24,-377820392.2568346,85732551.30519949,-645581633.2013654,975.0281919109229,-2620.270301451569,-630.5465414484515
1140000.0,7,8.465520410768719e+24,-140058884.96112496,158501605.40418634,-1132354947.2235038,-473.94352066904435,250.2652698413234,-2245.045959781767
1140000.0,8,6.293250332675079e+24,-271819457.17378324,151520094.17630497,-904501465.4475073,848.9146891553877,-50.25418939926394,-2155.813153792471
1140000.0,9,9.6333450285479e+24,-231167692.50689256,-85857037.9953942,-979390691.4105512,-696.1817363890552,-374.4857798302431,61.893550486660196
1150000.0,0,1.554118165150887e+23,-1821395892.2716079,243736511.68137813,-1092112453.0879216,-192.05430126745046,469.68497522372155,-568.6618209720249
1150000.0,1,2.6523384296295672e+23,-247988170.4547546,6987352.253544809,-670427734.5485013,-1064.7511649605676,2312.379128203369,-1264.0916606434687
1150000.0,2,9.406705410554697e+24,-500199975.3725611,792167648.2215546,-600197673.7718868,-2165.0674649177336,1262.8082808632473,-268.53368277146603
1150000.0,3,3.358963612509865e+24,-293480844.93303525,28541294.056088965,-852482791.3176308,2993.0680010664983,1773.9490737946903,-1184.1427068045593
1150000.0,4,7.418048871488694e+24,-119308447.8370204,221210949.9766553,45848966.353716865,259.790721103282,-164.55398275384343,1869.5173861788371
1150000.0,5,3.685693586328256e+24,-279421547.5946136,165367594.26650715,-663660115.2861328,-602.5148377300953,-152.11389127196853,91.41043639930798
